keyword,volume,cpc,competition,difficulty,word_count,char_count,is_long_tail,has_number,has_question_word,intent,opportunity_score,cluster,cluster_label
email marketing examples 2026,879.0,0.755,,83.22222222222223,4,29,1,1,0,Informational,8.166368076919687,1,"marketing, email marketing, email"
vs email marketing examples,2850.0,0.755,,80.1111111111111,4,27,1,0,0,Commercial,10.64685917883308,0,"vs, sample, marketing sample"
email marketing examples guide,281.0,0.755,,9.555555555555555,4,30,1,0,0,Informational,37.2580190656734,1,"marketing, email marketing, email"
email marketing examples tips,684.0,0.755,,0.0,4,29,1,0,0,Informational,41.332969244750004,1,"marketing, email marketing, email"
email marketing examples near me,283.0,0.755,,82.33333333333333,5,32,1,0,0,Commercial,8.148162187598796,1,"marketing, email marketing, email"
email marketing examples price,279.0,0.755,,53.888888888888886,4,30,1,0,0,Commercial,19.523431499303577,1,"marketing, email marketing, email"
software email marketing examples,3205.0,0.755,,25.77777777777778,4,33,1,0,0,Informational,32.60281887614484,7,"software, marketing software, strategy"
course email marketing examples,353.0,0.755,,36.77777777777778,4,31,1,0,0,Informational,26.414282566098446,2,"course, marketing course, email marketing"
email marketing examples examples,178.0,0.755,,8.555555555555555,4,33,1,0,0,Informational,37.593426064293745,1,"marketing, email marketing, email"
email marketing examples app,1860.0,0.755,,99.0,4,28,1,0,0,Informational,2.470458270210929,1,"marketing, email marketing, email"
email marketing examples review,173.0,0.755,,87.55555555555556,4,31,1,0,0,Commercial,5.990290481702506,1,"marketing, email marketing, email"
checklist email marketing examples,10.0,0.755,,65.55555555555556,4,34,1,0,0,Informational,14.688070489227906,1,"marketing, email marketing, email"
email marketing examples template,42.0,0.755,,82.88888888888889,4,33,1,0,0,Informational,7.7748048844785425,1,"marketing, email marketing, email"
ideas email marketing examples,217.0,0.755,,48.666666666666664,4,30,1,0,0,Informational,21.573439164061025,1,"marketing, email marketing, email"
email marketing examples strategy,90.0,0.755,,56.111111111111114,4,33,1,0,0,Informational,18.516017588465612,1,"marketing, email marketing, email"
email advertising examples best,698.0,0.755,,56.44444444444444,4,31,1,0,0,Commercial,18.76397109822772,6,"templates, email templates, advertising"
how to email advertising examples,1042.0,0.755,,89.44444444444444,5,33,1,0,1,Informational,5.779699180505404,6,"templates, email templates, advertising"
free email advertising examples,1011.0,0.755,,47.55555555555555,4,31,1,0,0,Informational,22.51581412399524,6,"templates, email templates, advertising"
for beginners email advertising examples,1242.0,0.755,,19.555555555555557,5,40,1,0,0,Informational,33.86067803971077,6,"templates, email templates, advertising"
tools email advertising examples,3742.0,0.755,,42.22222222222222,4,32,1,0,0,Informational,26.361802668666805,6,"templates, email templates, advertising"
email advertising examples 2026,345.0,0.755,,36.11111111111111,4,31,1,1,0,Informational,26.675932300619127,6,"templates, email templates, advertising"
email advertising examples vs,12362.0,0.755,,20.555555555555554,4,29,1,0,0,Commercial,40.434213722640564,6,"templates, email templates, advertising"
guide email advertising examples,138.0,0.755,,11.555555555555557,4,32,1,0,0,Informational,36.36834140356378,6,"templates, email templates, advertising"
tips email advertising examples,67.0,0.755,,82.0,4,31,1,0,0,Informational,8.146038352990328,6,"templates, email templates, advertising"
near me email advertising examples,1304.0,0.755,,32.44444444444445,5,34,1,0,0,Commercial,28.74400370828666,6,"templates, email templates, advertising"
price email advertising examples,933.0,0.755,,97.88888888888889,4,32,1,0,0,Commercial,2.3335657022384777,6,"templates, email templates, advertising"
email advertising examples software,459.0,0.755,,12.777777777777777,4,35,1,0,0,Informational,36.08075691703285,6,"templates, email templates, advertising"
email advertising examples course,1019.0,0.755,,58.88888888888889,4,33,1,0,0,Informational,17.987497722807895,6,"templates, email templates, advertising"
email advertising examples examples,181.0,0.755,,92.66666666666667,4,35,1,0,0,Informational,3.950862969404051,6,"templates, email templates, advertising"
app email advertising examples,311.0,0.755,,56.777777777777786,4,30,1,0,0,Informational,18.38794367233199,6,"templates, email templates, advertising"
email advertising examples review,634.0,0.755,,34.55555555555556,4,33,1,0,0,Commercial,27.479391196615328,6,"templates, email templates, advertising"
email advertising examples checklist,5483.0,0.755,,38.88888888888889,4,36,1,0,0,Informational,28.786945860271796,6,"templates, email templates, advertising"
email advertising examples template,206.0,0.755,,82.66666666666667,4,35,1,0,0,Informational,7.966540882360282,6,"templates, email templates, advertising"
ideas email advertising examples,1069.0,0.755,,94.55555555555554,4,32,1,0,0,Informational,3.752186882053686,6,"templates, email templates, advertising"
email advertising examples strategy,705.0,0.755,,3.888888888888889,4,35,1,0,0,Informational,39.790583136077686,6,"templates, email templates, advertising"
best email marketing example,696.0,0.755,,85.22222222222223,4,28,1,0,0,Commercial,7.2516057540801055,1,"marketing, email marketing, email"
email marketing example how to,1331.0,0.755,,33.11111111111111,5,30,1,0,1,Informational,28.494269187612716,1,"marketing, email marketing, email"
free email marketing example,8145.0,0.755,,16.11111111111111,4,28,1,0,0,Navigational,39.56744114296197,1,"marketing, email marketing, email"
for beginners email marketing example,16.0,0.755,,96.33333333333334,5,37,1,0,0,Navigational,2.3807220772262867,1,"marketing, email marketing, email"
tools email marketing example,71.0,0.755,,37.44444444444445,4,29,1,0,0,Navigational,25.970769041285536,3,"tools, marketing tools, free"
email marketing example 2026,1013.0,0.755,,98.22222222222223,4,28,1,1,0,Navigational,2.250401690365063,1,"marketing, email marketing, email"
vs email marketing example,2564.0,0.755,,11.888888888888888,4,26,1,0,0,Commercial,37.75639274350273,0,"vs, sample, marketing sample"
guide email marketing example,146.0,0.755,,87.44444444444444,4,29,1,0,0,Informational,6.017802780154224,1,"marketing, email marketing, email"
email marketing example tips,709.0,0.755,,16.333333333333332,4,28,1,0,0,Informational,34.8153138243729,1,"marketing, email marketing, email"
near me email marketing example,390.0,0.755,,46.22222222222223,5,31,1,0,0,Commercial,22.659708099495887,1,"marketing, email marketing, email"
price email marketing example,37.0,0.755,,34.44444444444444,4,29,1,0,0,Commercial,27.149447079665073,1,"marketing, email marketing, email"
email marketing example software,1502.0,0.755,,97.44444444444444,4,32,1,0,0,Navigational,2.8681727788999796,7,"software, marketing software, strategy"
email marketing example course,1082.0,0.755,,42.88888888888889,4,30,1,0,0,Navigational,24.427006063457586,1,"marketing, email marketing, email"
email marketing example examples,779.0,0.755,,95.88888888888889,4,32,1,0,0,Informational,3.036989758428115,1,"marketing, email marketing, email"
email marketing example app,134.0,0.755,,4.555555555555555,4,27,1,0,0,Navigational,39.165832937490784,1,"marketing, email marketing, email"
review email marketing example,58.0,0.755,,83.44444444444444,4,30,1,0,0,Commercial,7.5626165265483065,1,"marketing, email marketing, email"
email marketing example checklist,229.0,0.755,,39.77777777777777,4,33,1,0,0,Navigational,25.136520117835566,1,"marketing, email marketing, email"
email marketing example template,1594.0,0.755,,18.88888888888889,4,32,1,0,0,Navigational,34.34808972080112,1,"marketing, email marketing, email"
email marketing example ideas,74.0,0.755,,70.77777777777779,4,29,1,0,0,Navigational,12.639317057506954,1,"marketing, email marketing, email"
strategy email marketing example,1399.0,0.755,,12.666666666666664,4,32,1,0,0,Navigational,36.71469088863144,7,"software, marketing software, strategy"
best email marketing sample,929.0,0.755,,97.22222222222221,4,27,1,0,0,Commercial,2.5977239028321497,0,"vs, sample, marketing sample"
how to email marketing sample,5.0,0.755,,36.11111111111111,5,29,1,0,1,Informational,26.46271268441444,0,"vs, sample, marketing sample"
email marketing sample free,2625.0,0.755,,44.55555555555556,4,27,1,0,0,Navigational,24.72798018444925,0,"vs, sample, marketing sample"
for beginners email marketing sample,3700.0,0.755,,20.555555555555554,5,36,1,0,0,Navigational,35.00213044156702,0,"vs, sample, marketing sample"
tools email marketing sample,996.0,0.755,,97.66666666666667,4,28,1,0,0,Navigational,2.461962931777055,0,"vs, sample, marketing sample"
email marketing sample 2026,248.0,0.755,,19.555555555555557,4,27,1,1,0,Navigational,33.23732422057118,0,"vs, sample, marketing sample"
vs email marketing sample,592.0,0.755,,20.22222222222222,4,25,1,0,0,Commercial,33.1863856361822,0,"vs, sample, marketing sample"
guide email marketing sample,11436.0,0.755,,34.77777777777777,4,28,1,0,0,Informational,34.164614937853024,0,"vs, sample, marketing sample"
email marketing sample tips,11429.0,0.755,,37.77777777777778,4,27,1,0,0,Informational,32.96022512222528,0,"vs, sample, marketing sample"
near me email marketing sample,294.0,0.755,,65.33333333333333,5,30,1,0,0,Commercial,14.955060469299536,0,"vs, sample, marketing sample"
price email marketing sample,1389.0,0.755,,16.88888888888889,4,28,1,0,0,Commercial,35.01953083456006,0,"vs, sample, marketing sample"
software email marketing sample,100.0,0.755,,52.0,4,31,1,0,0,Navigational,20.166733198092544,0,"vs, sample, marketing sample"
course email marketing sample,208.0,0.755,,47.77777777777778,4,29,1,0,0,Navigational,21.92335067095233,0,"vs, sample, marketing sample"
email marketing sample examples,692.0,0.755,,63.77777777777778,4,31,1,0,0,Informational,15.826875065784893,0,"vs, sample, marketing sample"
email marketing sample app,13209.0,0.755,,47.55555555555555,4,26,1,0,0,Navigational,30.165381413597537,0,"vs, sample, marketing sample"
email marketing sample review,866.0,0.755,,42.77777777777778,4,29,1,0,0,Commercial,24.33599333996023,0,"vs, sample, marketing sample"
checklist email marketing sample,12700.0,0.755,,66.22222222222221,4,32,1,0,0,Navigational,22.379512439142093,0,"vs, sample, marketing sample"
template email marketing sample,136.0,0.755,,81.22222222222221,4,31,1,0,0,Navigational,8.500420503860624,0,"vs, sample, marketing sample"
ideas email marketing sample,58.0,0.755,,74.55555555555556,4,28,1,0,0,Navigational,11.118172082103865,0,"vs, sample, marketing sample"
email marketing sample strategy,2181.0,0.755,,89.44444444444444,4,31,1,0,0,Navigational,6.493984894791109,0,"vs, sample, marketing sample"
examples of email marketing best,9358.0,0.755,,19.77777777777778,5,32,1,0,0,Commercial,38.86146681293143,1,"marketing, email marketing, email"
examples of email marketing how to,939.0,0.755,,70.77777777777779,6,34,1,0,1,Informational,13.18177284579241,1,"marketing, email marketing, email"
examples of email marketing free,1505.0,0.755,,27.333333333333336,5,32,1,0,0,Informational,30.914498572899163,1,"marketing, email marketing, email"
examples of email marketing for beginners,389.0,0.755,,7.000000000000001,6,41,1,0,0,Informational,38.347969871866525,1,"marketing, email marketing, email"
examples of email marketing tools,654.0,0.755,,44.77777777777777,5,33,1,0,0,Informational,23.403044638091426,3,"tools, marketing tools, free"
2026 examples of email marketing,158.0,0.755,,46.77777777777778,5,32,1,1,0,Informational,22.29199484503988,1,"marketing, email marketing, email"
examples of email marketing vs,17.0,0.755,,27.333333333333336,5,30,1,0,0,Commercial,29.981349193744535,0,"vs, sample, marketing sample"
examples of email marketing guide,917.0,0.755,,23.555555555555554,5,33,1,0,0,Informational,32.056865171279824,1,"marketing, email marketing, email"
tips examples of email marketing,138.0,0.755,,86.66666666666667,5,32,1,0,0,Informational,6.323896959119342,1,"marketing, email marketing, email"
near me examples of email marketing,6.0,0.755,,79.11111111111111,6,35,1,0,0,Commercial,9.263339800932687,1,"marketing, email marketing, email"
examples of email marketing price,2435.0,0.755,,49.44444444444444,5,33,1,0,0,Commercial,22.653272490426374,1,"marketing, email marketing, email"
examples of email marketing software,641.0,0.755,,10.88888888888889,5,36,1,0,0,Informational,36.95044767890974,7,"software, marketing software, strategy"
examples of email marketing course,1241.0,0.755,,87.33333333333333,5,34,1,0,0,Informational,6.7489398120814155,2,"course, marketing course, email marketing"
examples examples of email marketing,1422.0,0.755,,60.66666666666667,5,36,1,0,0,Informational,17.52911456855116,1,"marketing, email marketing, email"
app examples of email marketing,27.0,0.755,,17.0,5,31,1,0,0,Informational,34.12095369226036,1,"marketing, email marketing, email"
examples of email marketing review,136.0,0.755,,83.44444444444444,5,34,1,0,0,Commercial,7.611531614971733,1,"marketing, email marketing, email"
checklist examples of email marketing,135.0,0.755,,26.444444444444443,5,37,1,0,0,Informational,30.410904498453483,1,"marketing, email marketing, email"
template examples of email marketing,497.0,0.755,,23.555555555555554,5,36,1,0,0,Informational,31.79347623361521,1,"marketing, email marketing, email"
examples of email marketing ideas,70.0,0.755,,43.22222222222222,5,33,1,0,0,Informational,23.65903081365618,1,"marketing, email marketing, email"
examples of email marketing strategy,290.0,0.755,,83.55555555555556,5,36,1,0,0,Informational,7.663663114337646,7,"software, marketing software, strategy"
marketing email examples best,421.0,0.755,,3.888888888888889,4,29,1,0,0,Commercial,39.612482044894946,1,"marketing, email marketing, email"
marketing email examples how to,320.0,0.755,,39.55555555555556,5,31,1,0,1,Informational,25.28247660988512,1,"marketing, email marketing, email"
